rosbagTimestamp,desiredRelPose,desiredAbsPose,currentRelPose,currentAbsPose,joint_state_left,joint_state_right,del_q,norm_error_abs,norm_error_rel,timeStamp,controlMode
1532095537438710000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3777391998052597, 0.0, 0.10777069980525969","1.0, 0.0, 0.0, 0.0, 1.115084765514543e-05, -0.000598070841147047, -0.0019870619122532734, 0.0012788861396513113","0.9996936534698082, 0.010529946133204881, 0.022177913733948253, 0.0028068340364782655, -0.00413291047164616, 0.36983525600184425, -0.0012837065597009977, 0.09468638861077416","-1.127475879095779, -0.7677573843366495, 0.43910200053219967, 1.3307283334905964, -0.32980586939536394, 1.101398205701727, 0.1737233242280231","1.0013059592922038, -0.8375535101854359, -0.31139809994073897, 1.440791455021375, 0.27458256103148904, 1.1163545183836099, -0.08858739050038264","-0.011475863715213459, 0.01794248021380011, 0.010011329523456621, -0.033223608408049506, 0.009335695792958697, 0.01669373516455733, -0.007745946936129641, -0.0005905596127550432, 0.008564965739519842, 0.007699060502959555, -0.026484542217483475, 0.009597520485359229, 0.019578305185343398, -0.013312663376460811",0.0543930631,0.0048751014,1532095537.44,0
1532095538300610000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3785905846238136, 0.0, 0.10862208462381362","1.0, 0.0, 0.0, 0.0, 2.2270112465154826e-06, 9.547533236253791e-05, -0.001333171669019305, 0.0010069865698290464","0.9996769463106405, 0.011108183054616765, 0.022719926511093953, 0.002105656611626178, -0.00429288019439058, 0.37027455733027576, -0.000988428836065368, 0.09539676589269935","-1.1267088887018364, -0.7662234035487642, 0.4398689909261424, 1.3245924103390547, -0.3282718886074785, 1.1060001480653834, 0.17027186745528092","0.9997719785043184, -0.83870399577635, -0.31139809994073897, 1.4396409694304608, 0.27496605622846043, 1.119805975156352, -0.08858739050038264","0.007533839187707309, -0.021374547389312142, -0.007772557228987997, -0.004543442405776272, -0.008400357317752889, 0.011533233520263048, 0.008795162678768878, 0.003645214557830532, -0.01576225557206374, 0.001259123983598262, -0.005409028894703579, -0.001243815535475481, 0.0068243032006069255, 0.004866257672736126",0.0559130103,0.0033469295,1532095538.3,0
1532095539145100000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.37948504391908644, 0.0, 0.10951654391908644","1.0, 0.0, 0.0, 0.0, 7.742278968280586e-06, -0.0011324174980281154, -0.001411485950438979, -0.0003349055131742218","0.9997320723003326, 0.010970429822541, 0.02007657294608725, 0.0032225334260302108, -0.004354756391358833, 0.37111642199479583, -0.0011573073682732866, 0.09480669194655424","-1.1270923838988078, -0.7654564131548215, 0.4410194765170565, 1.3245924103390547, -0.3282718886074785, 1.105616652868412, 0.17103885784922362","1.0001554737012897, -0.8379370053824072, -0.31178159513771037, 1.4315875702940624, 0.27496605622846043, 1.1217234511412089, -0.088970885697354","-0.00791884359150666, 0.01626715654183688, 0.009214013419420153, -0.03510629483608929, 0.007114447594087043, 0.019593620879468775, -0.004644729269603886, 0.0017893521673928844, 0.005382513579303442, 0.00797154958443488, -0.025837605655580305, 0.008681516722745848, 0.02182475710557752, -0.01166814938558477",0.0527898838,0.003680665,1532095539.14,0
1532095540011010000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.38042173175811766, 0.0, 0.11045323175811766","1.0, 0.0, 0.0, 0.0, 1.0037872981137966e-05, -0.0006271932884496789, -0.0016246273119366133, 0.000509334001253442","0.9997056163639629, 0.0108351034403575, 0.0213971592323124, 0.0033855905087983034, -0.004314846581881407, 0.3708858549815118, -0.0013328986194598936, 0.0955549708463096","-1.1267088887018364, -0.7646894227608787, 0.4406359813200851, 1.318456487187513, -0.3267379078195931, 1.1129030616108677, 0.16988837225830958","1.000538968898261, -0.8375535101854359, -0.3121650903346817, 1.4315875702940624, 0.27458256103148904, 1.124024422323037, -0.088970885697354","-0.009914807098819515, 0.018732935971389256, 0.009883755813465206, -0.03872942110933408, 0.008234145039556336, 0.021036367256765227, -0.005372536475832747, 0.0015919206963711987, 0.008179409583575908, 0.00774615045631844, -0.02997799027981778, 0.009228251160649755, 0.023264460123439072, -0.012875276882583378",0.0556788198,0.0036288877,1532095540.01,0
1532095540853300000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.38140172481536866, 0.0, 0.11143322481536864","1.0, 0.0, 0.0, 0.0, 6.276004570517947e-06, 0.00010905825510437728, -0.0020662862861439086, 0.001238153119101651","0.9996902557071586, 0.011312095246408386, 0.02155428720758579, 0.004986417262382704, -0.004654463846447121, 0.3717037787531112, -0.001435896331255705, 0.09610574102328509","-1.1267088887018364, -0.7643059275639074, 0.4421699621079705, 1.3115535736420287, -0.3252039270317077, 1.1155875279896672, 0.1672039058795101","1.0001554737012897, -0.8337185582157224, -0.31024761434982495, 1.423534171157664, 0.27458256103148904, 1.1282428694897217, -0.08935438089432535","-0.00979514554970671, 0.020563025381270823, 0.010270231275051634, -0.04200905236854425, 0.008266039085337386, 0.023055635349646345, -0.004574058596882316, 0.0027627810651210593, 0.009159600042565087, 0.007640088671613494, -0.030273441619540885, 0.009080704944061123, 0.023300032818356194, -0.012074972108494002",0.0571824031,0.0048226366,1532095540.85,0
1532095541707610000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3824238201260567, 0.0, 0.11245532012605666","1.0, 0.0, 0.0, 0.0, 1.306690667786381e-05, -0.0006173243871103185, -0.0007817875487414966, 0.0007207858634637465","0.9997111851345517, 0.011059926442740887, 0.02075587572485911, 0.004737484457272288, -0.004557327027573619, 0.37275144687112455, -0.0010253596730200932, 0.09597698145669446","-1.1267088887018364, -0.7623884515790507, 0.4452379236837413, 1.3061846408844298, -0.32175247025896553, 1.1205729655502947, 0.16413594430373926","0.9990049881103757, -0.8298836062460089, -0.31101460474376763, 1.4135632960364088, 0.27496605622846043, 1.132844811853378, -0.08858739050038264","-0.007514809254784229, 0.017844924032058528, 0.009553128532790936, -0.041261865008196126, 0.006843472857661885, 0.024188707723147816, -0.0029802666091288017, 0.0030581480282062794, 0.006655148728356111, 0.007883954411381441, -0.029373816514395048, 0.008661585553430504, 0.024301057490756693, -0.01189925487306649",0.0563611546,0.0024591165,1532095541.71,0
1532095542560550000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3834886307001114, 0.0, 0.11352013070011138","1.0, 0.0, 0.0, 0.0, 5.966543722701022e-06, -0.0001466125782252914, -0.0016646563570538579, 0.0008299651048645773","0.9996591269805912, 0.013265406671485045, 0.021617699065675264, 0.006030091914947062, -0.005520489519752609, 0.3732172042473984, -0.0007726304121167878, 0.09691929122565185","-1.126325393504865, -0.7608544707911652, 0.4463884092746554, 1.2988982321419742, -0.3213689750619942, 1.125174907913951, 0.16336895390979655","0.9963205217315763, -0.826815644670238, -0.30602916718314005, 1.4058933920969816, 0.27611654181937445, 1.1385972398079482, -0.088970885697354","0.007035394803862901, -0.02244344269929571, -0.009191201565859387, -0.008257987599027163, -0.009406396429594578, 0.016909916462836443, 0.011022928016693264, 0.005257448451922024, -0.013413111090783802, -9.676425065841935e-05, -0.01529066331698458, -0.0013157043997268547, 0.014297765615614187, 0.0050713620899664556",0.0603928379,0.0037317117,1532095542.56,0
1532095543412310000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.38459607832431797, 0.0, 0.11462757832431793","1.0, 0.0, 0.0, 0.0, 5.339050770620385e-06, -0.0007424019134645299, -0.001998622495347677, -3.009248658036867e-06","0.9996662140327628, 0.014146110975448392, 0.020601232550945384, 0.006400496140016136, -0.0059012888654044315, 0.37382324443585563, -0.0005503880766113079, 0.09726006486707116","-1.125174907913951, -0.7608544707911652, 0.44600491407768406, 1.2973642513540886, -0.32175247025896553, 1.1270923838988078, 0.16298545871282522","0.9963205217315763, -0.8264321494732667, -0.30602916718314005, 1.3993739737484687, 0.27765052260725986, 1.1428156869746333, -0.088970885697354","0.006881495318849656, -0.02193580017253153, -0.009453143821307162, -0.009472025912699907, -0.00984094725233455, 0.01817117869074674, 0.011397176410653702, 0.006148870555406264, -0.012295459081989361, -0.0005601236192598758, -0.01878711572863248, -0.0015146645215828518, 0.017111292153846352, 0.004934795519094251",0.0609168785,0.0042641114,1532095543.41,0
1532095544261170000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3857461246490479, 0.0, 0.11577762464904785","1.0, 0.0, 0.0, 0.0, 4.5411577108888865e-06, 7.560246320642561e-05, -0.0013785425532439454, 0.0009556946200552641","0.9996751704430616, 0.014364724323343089, 0.02005116254043676, 0.00625980131945907, -0.005993975475382863, 0.3742480510939402, -0.00019556482308636053, 0.09904143005285278","-1.1228739367321228, -0.7669903939427068, 0.4463884092746554, 1.2946797849752891, -0.32098547986502285, 1.131694326262464, 0.16298545871282522","0.9967040169285476, -0.8318010822308656, -0.30679615757708273, 1.4005244593393829, 0.2768835322133172, 1.145883648550404, -0.08858739050038264","0.006464934094889364, -0.01973664721789038, -0.009173719046994294, -0.013196015676243289, -0.009887214518573707, 0.019918228844181884, 0.011883378172487013, 0.006270641696893801, -0.01032827787225914, -0.001157864623482622, -0.020096413892734227, -0.00207551790054884, 0.016787338929907074, 0.004366979048035642",0.0606318436,0.0033582421,1532095544.26,0
1532095545113420000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3869386208415032, 0.0, 0.11697012084150314","1.0, 0.0, 0.0, 0.0, 8.992281978082578e-07, -0.00010118920026835898, -0.001613703307704841, 0.0004235280392667351","0.9997214679675245, 0.013812458866372175, 0.018673576141698307, 0.00393998731292105, -0.005587640574571836, 0.375156371289138, 0.0005408195987327978, 0.10003921930096989","-1.12210694633818, -0.7677573843366495, 0.4463884092746554, 1.2893108522176902, -0.32175247025896553, 1.135912773429149, 0.16260196351585385","0.998237997716433, -0.8375535101854359, -0.30833013836496814, 1.39975746894544, 0.27534955142543177, 1.1493351053231462, -0.08245146734884098","-0.009799115960529325, 0.015869480339710074, 0.008604142435209981, -0.04368093878234821, 0.006501586786411772, 0.02659185408468139, -0.004815855349617294, 0.001242306712086257, 0.004320390813901878, 0.00832266079477732, -0.03197695012741141, 0.009328530642608334, 0.026883508456142995, -0.014080245425829667",0.0580745499,0.0033428453,1532095545.11,0
1532095545979570000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.38817372043132786, 0.0, 0.11820522043132782","1.0, 0.0, 0.0, 0.0, -1.4553261516517257e-06, -0.00014559232482957984, -0.0015808689920181508, -6.057484506628852e-05","0.9997304315612012, 0.01382332249939906, 0.01774601608583278, 0.005575259418255126, -0.005756055677474819, 0.37591636953207375, -0.0002079608944811558, 0.10076325654469014","-1.1217234511412089, -0.7666068987457355, 0.44677190447162674, 1.2816409482782631, -0.32098547986502285, 1.1408982109897765, 0.16260196351585385","0.9970875121255189, -0.8371700149884646, -0.30871363356193954, 1.3909370794150988, 0.27458256103148904, 1.1558545236716593, -0.0847524385306691","-0.008659939281588746, 0.01828661017388662, 0.008954881630597135, -0.04716833366985311, 0.006356211048665448, 0.02858676501563381, -0.002689746833899281, 0.0037044216714728403, 0.0062124078155004715, 0.007790755983061456, -0.03492923319857031, 0.008847829870102531, 0.0289260523572776, -0.012804684884061758",0.0584313031,0.0031774287,1532095545.98,0
1532095546858030000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3894521332263947, 0.0, 0.11948363322639466","1.0, 0.0, 0.0, 0.0, 8.903643246286307e-06, -6.907754318452586e-05, -0.0012563826290207967, 0.0010313955366529626","0.9997194458533513, 0.013300870021686275, 0.01809283074204376, 0.007402380413907083, -0.005751372046969532, 0.37654095949823846, -0.0002531480988103784, 0.10078059212786263","-1.1205729655502947, -0.7654564131548215, 0.44868938045648354, 1.2755050251267215, -0.3186845086831947, 1.1466506389443467, 0.16030099233402573","0.998237997716433, -0.8298836062460089, -0.3090971287589109, 1.3805827090968723, 0.27496605622846043, 1.1596894756413727, -0.08551942892461181","-0.007878307682086031, 0.019376485145460996, 0.009213764521853365, -0.05122962436303119, 0.006030643694244301, 0.03189549885393115, -0.000997120887897088, 0.0053078278018101515, 0.0076777311856469094, 0.007564258595127418, -0.03743338326500936, 0.00861406914248556, 0.030474959550809085, -0.01234942268517668",0.0607498616,0.0032539488,1532095546.86,0
1532095547675330000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3907744665741921, 0.0, 0.12080596657419206","1.0, 0.0, 0.0, 0.0, 6.649692730345373e-06, -1.4511885614798548e-05, -0.001164658365672424, 0.000948421684482198","0.9996992520102147, 0.01377712618954852, 0.018730349452734076, 0.007668198081415956, -0.0059738472512497936, 0.3770395871962371, -1.2300370020603378e-07, 0.10139682792306066","-1.1205729655502947, -0.7643059275639074, 0.45022336124436896, 1.2701360923691225, -0.31676703269833795, 1.1508690861110316, 0.1580000211521976","0.9974710073224903, -0.8271991398672094, -0.30833013836496814, 1.3732963003544167, 0.27534955142543177, 1.1654419035959431, -0.0847524385306691","-0.00861043192462879, 0.02034060846078861, 0.009529096120878917, -0.0538488406340151, 0.006361839477005044, 0.03333370785204959, -0.0012062212036564957, 0.005231587332874788, 0.008175723029293445, 0.007765502409291722, -0.03986906657851169, 0.009004282461653102, 0.03218254775436498, -0.013272311610626331",0.0632732736,0.0030040928,1532095547.68,0
1532095548526690000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.39213766356706625, 0.0, 0.1221691635670662","1.0, 0.0, 0.0, 0.0, -2.6988913854964283e-06, 0.0012635290537957866, -0.0015937744554992777, 0.0017008178253441197","0.9996508414930854, 0.014819285801395634, 0.019481332560348327, 0.009853670605158417, -0.006613359780215835, 0.37805758922731786, -0.0003112018806856534, 0.1029636440294706","-1.118655489565438, -0.7631554419729933, 0.45099035163831164, 1.2578642460660392, -0.3163835375013666, 1.1585389900504588, 0.15416506918248407","0.9959370265346049, -0.8237476830944672, -0.30602916718314005, 1.3617914444452761, 0.27534955142543177, 1.1746457883232555, -0.08628641931855452","0.004842169467360189, -0.0179064784604969, -0.00949990170967289, -0.021088345821234915, -0.009789306556918495, 0.026207967090002483, 0.013812197444293422, 0.007689763654903377, -0.006992618521894854, -0.0023305131159315103, -0.029905231898496597, -0.0020236033420749397, 0.02296022344607336, 0.00414530015954823",0.0664493309,0.0053026046,1532095548.53,0
1532095549369620000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3935434370994568, 0.0, 0.12357493709945679","1.0, 0.0, 0.0, 0.0, -9.778144389165772e-07, -0.0005990695105956845, -0.0008808647276308803, -0.0007856915675315546","0.9996795352841449, 0.01626800284579603, 0.017060807117381272, 0.009118291798711268, -0.007112459851911387, 0.3790164436434747, 0.0005586172192351985, 0.10252024564423334","-1.1171215087775526, -0.7604709755941939, 0.45175734203225437, 1.2563302652781538, -0.31523305191045253, 1.161990446823201, 0.15454856437945544","0.9932525601558054, -0.8233641878974959, -0.30449518639525464, 1.3525875597179635, 0.2772670274102885, 1.1784807402929691, -0.08513593372764046","0.005080863563291744, -0.017261005149158702, -0.009723142796832233, -0.02240825725392117, -0.010684379737763091, 0.02819598957917508, 0.014213559633868243, 0.008556249508737963, -0.005580135897030496, -0.0028299760725238664, -0.0362916178856726, -0.0022419562985046084, 0.02911474092638341, 0.0025259858067559577",0.0669305909,0.002647352,1532095549.37,0
1532095550220190000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.39499135687351233, 0.0, 0.12502285687351228","1.0, 0.0, 0.0, 0.0, -6.098844628242735e-06, 0.0007212033221036807, -0.0016139085663295972, 0.0010478535467200872","0.9996877571716796, 0.01600679920077394, 0.017926234963669744, 0.006697256025864064, -0.0068079907267769735, 0.3800167581299981, 0.0009941572890148239, 0.1052955927477316","-1.1163545183836099, -0.763922432366936, 0.45099035163831164, 1.2436749237780993, -0.3156165471074239, 1.1677428747777712, 0.15454856437945544","0.9932525601558054, -0.8279661302611521, -0.30449518639525464, 1.3510535789300782, 0.27496605622846043, 1.185767149035425, -0.07861651537912745","-0.010679117763667567, 0.020285572360957557, 0.009279343443616162, -0.056882101545138154, 0.0065923423827578265, 0.03525758357772375, -0.0027389838215336995, 0.0038223473266502574, 0.007208175109077201, 0.008024666263432088, -0.041706131711388095, 0.009481868105768251, 0.03360770068652235, -0.01510726066907533",0.065600766,0.0041099062,1532095550.22,0
1532095551073400000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3964817950367928, 0.0, 0.12651329503679276","1.0, 0.0, 0.0, 0.0, -1.0614586282923187e-05, 0.0006852723842581954, -0.001484258900963552, -7.119770129244973e-05","0.9996354210143897, 0.01664831757060337, 0.018642321715543076, 0.010117062342189075, -0.0074046488042644005, 0.3796067275802032, 0.0004453582735413873, 0.10614082662403963","-1.1148205375957245, -0.762771946776022, 0.4521408372292257, 1.2409904573992998, -0.3144660615165098, 1.176179769111141, 0.15378157398551273","0.9936360553527768, -0.8271991398672094, -0.30449518639525464, 1.3433836749906511, 0.27496605622846043, 1.1942040433687946, -0.08321845774278369","0.003872376957358623, -0.013914415239150007, -0.009370778918101785, -0.02915001639648616, -0.01035153427661255, 0.030504020821566585, 0.01503153670419832, 0.009950207208681007, -0.002753309737617293, -0.0036719069417705235, -0.040769718666521675, -0.0029629192005421016, 0.029598154410100233, 0.002744690412127321",0.0711033331,0.0032727309,1532095551.07,0
1532095551971230000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.39801489533185963, 0.0, 0.1280463953318596","1.0, 0.0, 0.0, 0.0, -2.4060752558023937e-06, 0.0007298694620762602, -0.0018627508492233139, 0.001535525043503544","0.9996904482218383, 0.016881300303304553, 0.016483830279688336, 0.007768450078160733, -0.007311073109635327, 0.3821125048221462, 0.0014320209330355496, 0.10744084238009714","-1.1129030616108677, -0.763922432366936, 0.45252433242619705, 1.226034144717417, -0.3148495567134812, 1.180398216277826, 0.15416506918248407","0.9932525601558054, -0.8248981686853812, -0.30449518639525464, 1.331495323884539, 0.27611654181937445, 1.1991894809294221, -0.07669903939427068","-0.010655848263003446, 0.020457971373337217, 0.009086558992746279, -0.06045548953758432, 0.006115768512616786, 0.03839960299614525, -0.001901798901810673, 0.004894082311537194, 0.007582475146799504, 0.00780828353058549, -0.04445783547525137, 0.00924634548808759, 0.035718657701433024, -0.015125846638749687",0.0674014555,0.0050439617,1532095551.97,0
1532095552782720000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.3995928883552552, 0.0, 0.12962438835525514","1.0, 0.0, 0.0, 0.0, -4.74170787965935e-06, 0.00014494129018549629, -0.0011891739526770227, -0.0001602230282981565","0.9996847897546931, 0.01684245330856528, 0.016403881478976413, 0.008694853891775368, -0.007395484021257443, 0.38200452964836373, 0.0012823182233465183, 0.10790571643699107","-1.1117525760199536, -0.7620049563820793, 0.4529078276231684, 1.2233496783386175, -0.31254858553165304, 1.1896021010051383, 0.1507136124097419","0.9932525601558054, -0.8264321494732667, -0.30602916718314005, 1.3265098863239115, 0.2757330466224031, 1.2057088992779352, -0.0782330201821561","0.0030125085343587032, -0.01174388673331243, -0.008964831218964466, -0.03409851261371042, -0.01069883532959543, 0.03447226021568241, 0.014870806260476354, 0.010704967239366316, -0.0004601659111926707, -0.004055666137890327, -0.045924165724299915, -0.0032921701624727575, 0.03364799815657713, 0.0009490901109197925",0.0705408357,0.0024172828,1532095552.78,0
1532095553641700000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4012114542007447, 0.0, 0.13124295420074464","1.0, 0.0, 0.0, 0.0, -1.0303390318447403e-05, 0.0009861027682612766, -0.0015368325348020925, 0.00045198759235622055","0.999671094172704, 0.016990990101292125, 0.015998158598993704, 0.010540675540094295, -0.007680351242216975, 0.3832266449025248, 0.0009073508880255562, 0.10928228006387919","-1.1094516048381255, -0.7612379659881365, 0.4529078276231684, 1.2106943368385628, -0.3121650903346817, 1.194587538565766, 0.15109710760671324","0.9928690649588341, -0.8241311782914386, -0.3052621767891973, 1.3146215352177997, 0.27496605622846043, 1.214145793611305, -0.07861651537912745","0.0024975781595728275, -0.01098010633241558, -0.009075484080849792, -0.036040111647442905, -0.01046835040951443, 0.035875442378128675, 0.015680522697760317, 0.011302322455263837, 0.0008041466462136237, -0.004629976833945964, -0.047911872230686194, -0.0034321228617135435, 0.03442208298194953, 0.0016378671125211342",0.0720654783,0.0037622045,1532095553.64,0
1532095554481190000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.4028729723215104, 0.0, 0.13290447232151031","1.0, 0.0, 0.0, 0.0, -1.0728232512433565e-05, 0.001035211404627312, -0.0013775054318923095, 0.0004629876425671364","0.999701883176039, 0.016998410476123164, 0.015131285165938375, 0.00873381505796402, -0.007523535498758377, 0.38440109581191506, 0.0013992870584821574, 0.11059450815545169","-1.10791762405024, -0.7604709755941939, 0.4529078276231684, 1.1995729761263936, -0.3121650903346817, 1.2018739473082216, 0.15033011721277054","0.9921020745648913, -0.8264321494732667, -0.30602916718314005, 1.3092526024602007, 0.27458256103148904, 1.2198982215658754, -0.07478156340941391","-0.011191241974905695, 0.024040066110373935, 0.009399543043181562, -0.06945761713971774, 0.006199060684382013, 0.043778499966161497, 0.00010235074744220532, 0.00706145631285386, 0.010230266453088261, 0.00704751104259509, -0.05373188244968545, 0.008990136957416437, 0.0421018037365678, -0.015910058009310557",0.0713518084,0.0035684963,1532095554.48,0
1532095555335170000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.40457645636796963, 0.0, 0.13460795636796952","1.0, 0.0, 0.0, 0.0, -1.5039449988618961e-05, 0.001467463876366315, -0.0020634609050821408, 0.0008064783836200934","0.9996618941920705, 0.01749868134047536, 0.016197864932003075, 0.010274245275412104, -0.007915654102078494, 0.3848997673921104, 0.0014050864884399853, 0.11241506930352882","-1.1063836432623546, -0.7604709755941939, 0.4536748180171111, 1.190369091399081, -0.31178159513771037, 1.2106943368385628, 0.14841264122791378","0.9928690649588341, -0.8241311782914386, -0.3056456719861687, 1.29774774655106, 0.27458256103148904, 1.2310195822780445, -0.07401457301547121","0.0011723113925693075, -0.007973815369746567, -0.00870408078157779, -0.042475657228872685, -0.010458963103982016, 0.039033965155134395, 0.01581835627677134, 0.012574489014004795, 0.0034083156683520823, -0.005297392421553893, -0.05284041386301101, -0.0041439641997649615, 0.03641142171456783, 0.0009082467770149011",0.0746325621,0.0053147826,1532095555.34,0
1532095556190290000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.40632264629602444, 0.0, 0.13635414629602433","1.0, 0.0, 0.0, 0.0, -1.4679680957526559e-06, 0.0003188912467308458, -0.001240688681687801, 0.0006391260126230036","0.999718292363964, 0.016996574383995034, 0.014008800490289094, 0.008731893756023925, -0.007587514718698379, 0.3865865818361886, 0.0018643257434640568, 0.11321858969692453","-1.103315681686584, -0.7600874803972225, 0.4532913228201398, 1.1807817114747972, -0.3121650903346817, 1.2187477359749612, 0.14841264122791378","0.9913350841709486, -0.8229806927005244, -0.30679615757708273, 1.2850924050510053, 0.2741990658345177, 1.2379224958235289, -0.07017962104575767","-0.011678873448344559, 0.024237348017246387, 0.009093818706074374, -0.07271599965093307, 0.005908430985865026, 0.04643658261831784, 0.0006518947016367253, 0.00802149259149022, 0.011993895317061801, 0.006339117453019674, -0.05950142805995528, 0.008578389330112348, 0.04549084533002404, -0.016825285717191007",0.0729562555,0.0028632025,1532095556.19,0
1532095557039110000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.40811159754991544, 0.0, 0.13814309754991533","1.0, 0.0, 0.0, 0.0, -1.5098941493350143e-05, 0.0012839527377592197, -0.002450417609523517, 0.0008640152137858875","0.9996860250171185, 0.01776230559132445, 0.014325273205816927, 0.010255670112991118, -0.008085336797885109, 0.38740520640224696, 0.0014765862952927549, 0.1151008198896027","-1.1029321864896124, -0.7597039852002512, 0.4532913228201398, 1.1688933603686853, -0.31139809994073897, 1.226034144717417, 0.14457768925820025","0.9913350841709486, -0.8225971975035531, -0.30602916718314005, 1.2751215299297503, 0.2741990658345177, 1.2478933709447841, -0.07017962104575767","0.00014473141045651594, -0.005057903592289902, -0.008252820546595848, -0.0481010831933826, -0.010377692181822253, 0.042700977108511236, 0.016279354431967943, 0.014310418320845245, 0.006761697077113016, -0.006069506417477255, -0.05925620128041067, -0.004665832099222748, 0.04029695621680573, 0.00021289819855179067",0.0756917505,0.0057964139,1532095557.04,0
1532095557893190000,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0","1.0, 0.0, 0.0, 0.0, 0.0, 0.40994299489259733, 0.0, 0.13997449489259722","1.0, 0.0, 0.0, 0.0, -4.198554524945455e-06, 0.0013556962577250808, -0.0012654734087894004, 0.001451101684550607","0.9997136649323647, 0.017486051103348083, 0.013463145433699735, 0.009144003960888172, -0.007891724156968148, 0.38911791315609834, 0.0016466032562942306, 0.11626857450605688","-1.0998642249138417, -0.7566360236244803, 0.45405831321408247, 1.1524030668989171, -0.31178159513771037, 1.2348545342477582, 0.1449611844551716","0.9882671225951778, -0.8199127311247536, -0.3064126623801114, 1.262849683626667, 0.27381557063754636, 1.2555632748842112, -0.0682621450609009","-0.01240801916613645, 0.026959119053502772, 0.009483910537819431, -0.07918026293485951, 0.006227714556664385, 0.050130525023250244, 0.0017093955173878364, 0.009193366756179554, 0.013823955577056705, 0.005878001806543089, -0.06315718512381116, 0.008310624900763607, 0.0472343643350103, -0.016982427286054848",0.0751754159,0.0047095781,1532095557.89,0
