rosbagTimestamp,desiredRelPose,desiredAbsPose,currentRelPose,currentAbsPose,joint_state_left,joint_state_right,del_q,norm_error_abs,norm_error_rel,timeStamp,controlMode
1532092417665775527,"[0.9973586631657825, -0.07263399347525402, -0.0, -0.0, 0.0, 0.0, -3.625299573151735e-05, -2.6401734427845932e-06]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[1.0, 0.0, 0.0, 0.0, 9.654044133309203e-06, -0.0005542812768418726, -0.0003777488680242752, 0.001225472295427757]","[0.9998163452242907, 0.004318290922202867, 0.018524779709279838, 0.0018592511882173132, -0.0017149693352492433, 0.3654659270132114, -0.0020511005936001583, 0.09383474686350511]","[-1.1178884991714952, -0.7850146682003605, 0.4275971446230591, 1.376747757127159, -0.35128160042575973, 1.0757040275046463, 0.19903400722813244]","[1.0151117863831725, -0.8705340971249723, -0.3240534414407937, 1.494097287400393, 0.2692136282738901, 1.0868253882168157, -0.09203884727312482]","[-0.028545980863905352, 0.016246455154831876, 0.017439692974664123, -0.0158414406200711, 0.02683070180102769, 0.005640600298683359, -0.023987547697088604, 0.010577458051152663, 0.013129315604376423, -0.008546969309719704, -0.02410548792288308, -0.008329311435085852, 0.0138301826247462, 0.0026479120276925033]",0.0404596108562,0.145422721485,1532092417.67,0
1532092418475504970,"[0.9967455399251229, -0.08061221147800805, -0.0, -0.0, 0.0, 0.0, -4.021857051123098e-05, -3.2526936730894048e-06]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[1.0, 0.0, 0.0, 0.0, 2.440177962423481e-06, -4.4012220524414225e-05, -8.029618975748858e-05, 0.0003498431677297631]","[0.9997935257229364, 0.007100964089900742, 0.01879904464500504, 0.002660085263618028, -0.002817663608714352, 0.3659152243878734, -0.001603301156946042, 0.09355771364292287]","[-1.1155875279896672, -0.7800292306397328, 0.4275971446230591, 1.3717623195665312, -0.3516650956227311, 1.0760875227016178, 0.19865051203116108]","[1.0120438248074017, -0.8666991451552588, -0.32175247025896553, 1.4902623354306794, 0.27458256103148904, 1.0879758738077296, -0.09702428483375242]","[-0.03100647434779023, 0.01614159514419122, 0.0189176423351965, -0.015090190217463915, 0.029176325294970364, 0.005216059959915987, -0.026782683520849768, 0.010330623617568048, 0.010728533685643731, -0.008812651149946574, -0.02205791689626076, -0.008996846147077334, 0.013928637734728515, 0.002999555907565808]",0.0423235297051,0.161401171403,1532092418.48,0
1532092419285373932,"[0.9960601975677713, -0.08867966407949722, -0.0, -0.0, 0.0, 0.0, -4.4223234065113774e-05, -3.937213384270821e-06]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[1.0, 0.0, 0.0, 0.0, 2.008878337662976e-06, -0.0005511151069045317, -0.0007815165291508571, 0.0001227229950593739]","[0.9997522979601988, 0.010050838574853622, 0.019560424916170244, 0.0031167282554288938, -0.003927939031261782, 0.36581697900632604, -0.0020854616778506895, 0.09336431075620928]","[-1.1159710231866384, -0.7754272882760767, 0.42567966863820234, 1.3667768820059036, -0.3524320860166738, 1.07953897947436, 0.19941750242510378]","[1.0051409112619174, -0.8617137075946312, -0.3163835375013666, 1.4864273834609658, 0.2784175130012026, 1.088359369004701, -0.10200972239438001]","[-0.03390182234513807, 0.018306853853202177, 0.020712355469527793, -0.01607498656875961, 0.0317695749064648, 0.005483872243662655, -0.029278940413411052, 0.012195420709120306, 0.012734069910296051, -0.01003383993243018, -0.02485605266574769, -0.010180318898242178, 0.01546707957666837, 0.0039271256309330906]",0.0462040149452,0.177602374052,1532092419.29,0
1532092420095815194,"[0.9953092984327006, -0.09674399440484899, -0.0, -0.0, 0.0, 0.0, -4.822051822318743e-05, -4.6870310088823085e-06]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[1.0, 0.0, 0.0, 0.0, 6.975800582252178e-06, 0.0007973056398470346, 0.0019210038330430182, 0.0009610311233354124]","[0.9996903192635906, 0.012847132407474109, 0.021111457387359776, 0.002554448994020061, -0.004919444369443191, 0.36637052688628, -0.001351916828869018, 0.09381717085285463]","[-1.1075341288532687, -0.7735098122912198, 0.42299520225940285, 1.3625584348392188, -0.35473305719850196, 1.0810729602622453, 0.19903400722813244]","[0.9978545025194616, -0.8571117652309749, -0.3136990711225671, 1.4848934026730805, 0.2834029505618302, 1.0891263593986438, -0.10852914074289302]","[-0.03848021236531193, 0.013973485893032097, 0.020894468129905114, -0.010002624517094466, 0.03485486314704605, 0.002578487143153638, -0.033581777588934165, 0.006500775513377594, 0.009639990345568538, -0.010773694191406839, -0.022517045540046642, -0.009954326779318866, 0.013928769717911883, 0.0012641495051282647]",0.051071754711,0.193847515718,1532092420.1,0
1532092420907643532,"[0.9944925852376532, -0.1048069554339267, -0.0, -0.0, 0.0, 0.0, -5.22107540274977e-05, -5.502353915714724e-06]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[1.0, 0.0, 0.0, 0.0, -1.635438253070297e-05, -0.0007502784188804235, 0.0008322195306365936, -4.5846874525162784e-05]","[0.9996382874869377, 0.017764673956338024, 0.020047146029457646, 0.001955999386062443, -0.006671440086324917, 0.3665979990960617, -0.0013634464611660558, 0.09400116768831046]","[-1.109068109641154, -0.7712088411093918, 0.4222282118654601, 1.3594904732634479, -0.3574175235773014, 1.0860583978228728, 0.20133497840996056]","[0.9905680937770059, -0.8548107940491468, -0.3094806239558822, 1.4806749555063956, 0.2918398448952, 1.0898933497925865, -0.11504855909140603]","[-0.008634714060802495, -0.022365525570395298, 0.005741516330616229, 0.009631193540818376, 0.013103311250652195, 0.0024254484066829987, -0.011003876166031212, 0.02569897295922706, -0.018791494440596326, -0.0174948270708276, 0.010303809289742992, -0.02808815140918805, -0.003909119809296292, 0.030378533762389477]",0.0548057449264,0.21001242216,1532092420.91,0
1532092421715713677,"[0.9936089886826094, -0.11287682494259885, -0.0, -0.0, 0.0, 0.0, -5.619748461156654e-05, -6.3841950958240295e-06]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[1.0, 0.0, 0.0, 0.0, -4.319561152150205e-05, -0.001513774601847151, 0.002844148809554351, -0.00011630069066904947]","[0.9996104750094297, 0.019154773671365297, 0.020225794290428208, -0.0009556667577305065, -0.006921116474722201, 0.3668514893838348, -0.0009070704838320988, 0.09437442656293678]","[-1.1052331576714407, -0.7715923363063631, 0.4195437454866607, 1.3602574636573905, -0.3601019899561009, 1.084907912231959, 0.20632041597058814]","[0.9828981898375788, -0.8551942892461182, -0.3071796527740541, 1.481058450703367, 0.292990330486114, 1.090276844989558, -0.11581554948534874]","[-0.008534191869732855, -0.022549757472279247, 0.007000727918888913, 0.009635506836691399, 0.014004368099540164, 0.0025045080292760485, -0.01207666003203989, 0.02728175605564466, -0.019151706305812415, -0.018899284107030737, 0.011843208820307722, -0.030907658466098317, -0.004677602219447368, 0.03100320354771635]",0.056840102686,0.226330861972,1532092421.72,0
1532092422515707369,"[0.9926643835874541, -0.12090252915857341, -0.0, -0.0, 0.0, 0.0, -6.0154980638039935e-05, -7.326634682247868e-06]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[1.0, 0.0, 0.0, 0.0, -4.038009451240096e-05, -0.001209250664335415, 0.002096788516014603, 0.0004379640948700969]","[0.9995786945583913, 0.02194863945388428, 0.018930680560732088, -0.0005660227454700359, -0.008005005187436411, 0.36719469496945367, -0.00017876876877234282, 0.09612179025177646]","[-1.0987137393229276, -0.7788787450488188, 0.4153252983199758, 1.3640924156271041, -0.36662140830461387, 1.0845244170349875, 0.21130585353121575]","[0.9825146946406075, -0.8601797268067457, -0.3052621767891973, 1.4818254410973097, 0.2964417872588562, 1.0921943209744145, -0.11734953027323415]","[-0.009951953840984967, -0.0210808897211325, 0.007466710812776863, 0.009442546558687672, 0.01488472482123444, 0.002234878025042584, -0.01327103391816028, 0.030295124876271548, -0.016699086882078044, -0.021831890988929605, 0.012424931302013855, -0.03479550336763666, -0.00635489395390362, 0.03418147772030916]",0.0592390202012,0.242450411931,1532092422.52,0
1532092423327539790,"[0.9916655419565669, -0.12883886407442613, -0.0, -0.0, 0.0, 0.0, -6.406060019427143e-05, -8.322861500936755e-06]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[0.9994509176298847, -0.031897131363358866, 0.007934782662478842, -0.0036824054480699632, -8.526442918209941e-05, -0.0016376693828886735, 0.003730123162457693, -0.0009186766641636757]","[0.9997581243739724, 0.006848048848400457, 0.020796883453558925, -0.0015114108186859406, -0.0023481012289113877, 0.36692414393355544, -0.0008474579351474148, 0.09762845093174692]","[-1.0910438353835006, -0.7788787450488188, 0.41225733674420495, 1.3675438723998463, -0.37314082665312687, 1.0845244170349875, 0.21974274786458553]","[0.9809807138527221, -0.8655486595643447, -0.30602916718314005, 1.4841264122791378, 0.29759227284977025, 1.0914273305804718, -0.12156797743991904]","[-0.036037253956064816, 0.0065768323700836195, 0.01556599422982406, 0.00311090683029726, 0.03208221801904991, -0.003220248168732164, -0.03028158824402917, 0.004368140024744324, 0.009113934304101548, -0.01474564507879554, -0.021261132341958783, -0.014116326929770877, 0.0076917864704097, 0.0026527521744852314]",0.0463951039702,0.195594389528,1532092423.33,0
1532092424135883397,"[0.9905867147004485, -0.13688667085940967, -0.0, -0.0, 0.0, 0.0, -6.801260034877269e-05, -9.398489097494458e-06]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[0.999280782625702, -0.03709922597160897, 0.0051187015147747756, -0.005607939084632672, -3.0343529636465277e-05, -0.0004771494535988352, 0.0022440604830265376, -0.00020206261707264583]","[0.999777191790603, 0.007476907749213624, 0.019538485686262545, -0.002430230449855057, -0.002486294507150132, 0.36722850537696033, -0.0011116934071781553, 0.09804515104884408]","[-1.0906603401865291, -0.7792622402457902, 0.4084223847744914, 1.3617914444452761, -0.3746748074410123, 1.0845244170349875, 0.22012624306155687]","[0.97752925707998, -0.8666991451552588, -0.3037281960013119, 1.48757786905188, 0.3029612056073692, 1.090276844989558, -0.126936910197518]","[-0.036309361097655826, 0.005463247915937332, 0.01529853087067977, 0.003649361129884965, 0.03221811055532862, -0.0034560419357150722, -0.03061364007068943, 0.005625251766548163, 0.008064456483441843, -0.015210149378628045, -0.018728090705895276, -0.015311070092707714, 0.006995479216460338, 0.004215004326922022]",0.0445307081687,0.201085179245,1532092424.14,0
1532092424936687116,"[0.9894479627813005, -0.14488867777688558, -0.0, -0.0, 0.0, 0.0, -7.193309553117239e-05, -1.0533440354572363e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[0.9990303748248645, -0.04348357918815163, 0.005516070128017883, -0.0036260159687568215, -4.7379855749544314e-05, -0.0006355281409920477, 0.003035366367460633, -0.0008151048097411462]","[0.9997828065258794, 0.00849408240202502, 0.018664569300168552, -0.0034379373862516455, -0.002755315065287444, 0.36805990033158975, -0.0018002423352855299, 0.09831876141500298]","[-1.0895098545956152, -0.7765777738669907, 0.40650490878963463, 1.3571895020816198, -0.3788932546076972, 1.0852914074289302, 0.22050973825852824]","[0.9687088675496388, -0.865932154761316, -0.3021942152134265, 1.4871943738549087, 0.31139809994073897, 1.0895098545956152, -0.1349903093339164]","[-0.035378993002958124, 0.004739160802562724, 0.014956467587294797, 0.00576699338308118, 0.03166910015396572, -0.00398852729223227, -0.03015912312720652, 0.006228275209525326, 0.007904307081372623, -0.016397135485962624, -0.01772909929980713, -0.016321154707674458, 0.006463537578973321, 0.006023925772848394]",0.0436695992383,0.204373169051,1532092424.94,0
1532092425746937933,"[0.9882559518532714, -0.15280763602184463, -0.0, -0.0, 0.0, 0.0, -7.580350756025639e-05, -1.172100686135469e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[0.9987715237543776, -0.04917570545484884, 0.004871021659934202, -0.0030910392583528797, -5.1847586585860445e-05, -0.0007449157460272526, 0.0028274335077608207, -0.0004463372246134023]","[0.999772506139127, 0.008847781145986583, 0.018894708082561343, -0.004199832523732415, -0.0027970478952508426, 0.36817971373245717, -0.002516145990166049, 0.09848490366155477]","[-1.0887428642016723, -0.7754272882760767, 0.40305345201689247, 1.3556555212937345, -0.38234471138043935, 1.0852914074289302, 0.22089323345549958]","[0.9610389636102117, -0.8632476883825165, -0.298359263243713, 1.4871943738549087, 0.3163835375013666, 1.0887428642016723, -0.14035924209151535]","[-0.035945757459695554, 0.005940097890124398, 0.015339783383769021, 0.005440234947971847, 0.03217178237709655, -0.003938915404858905, -0.03045283753100101, 0.00737637851591778, 0.010145832284209857, -0.017442002797657646, -0.01949658177131822, -0.017106187719335045, 0.006959941815896101, 0.0069144091923481026]",0.0446975247769,0.208867744239,1532092425.75,0
1532092426557261485,"[0.9869853727462954, -0.16081005560864772, -0.0, -0.0, 0.0, 0.0, -7.970466277289907e-05, -1.2986323411373497e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[0.9985275527472749, -0.05392605589993603, 0.004976998477573096, -0.0024549280491309206, -6.039142674297421e-05, -0.0007496135619132205, 0.003771073967193366, -0.0004522215290385795]","[0.9997630481613992, 0.009471764923102241, 0.018814933127910452, -0.005303532412857159, -0.0029135063972175828, 0.3686505683240426, -0.002931288935579288, 0.09876501911124634]","[-1.0860583978228728, -0.7727428218972772, 0.39998549044112164, 1.349903093339164, -0.38426218736529616, 1.0879758738077296, 0.22204371904641365]","[0.9529855644738133, -0.8617137075946312, -0.2956747968649135, 1.4868108786579373, 0.3213689750619942, 1.088359369004701, -0.14611167004608566]","[-0.03587433192252722, 0.004916163329305221, 0.015195767960228349, 0.007318875299682984, 0.03231877613369659, -0.004501586396821088, -0.030523120014083978, 0.007561499934514049, 0.01009069294247191, -0.018619050566698266, -0.018852005082785304, -0.01829495186751652, 0.006328880656742272, 0.00793550004047772]",0.0455387565641,0.215582585859,1532092426.56,0
1532092427368050636,"[0.9856505391135295, -0.1687987403543301, -0.0, -0.0, 0.0, 0.0, -8.358848507099746e-05, -1.4315044154291198e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.36965, 0.0, 0.0996815]","[0.998138844327787, -0.06081336452568938, 0.0034140567776891804, -0.0022398779919909862, -6.0950347515055514e-05, -0.0008171351658206039, 0.0031883993854942057, -0.00011553941477843166]","[0.9997552434925815, 0.009546890458768567, 0.01858426402088983, -0.0071365397394134375, -0.002748655535856464, 0.3688722230503825, -0.0035733021487606435, 0.09909462533410526]","[-1.0856749026259016, -0.7712088411093918, 0.3961505384714081, 1.3468351317633933, -0.3896311201228951, 1.0875923786107584, 0.2247281854252131]","[0.9456991557313575, -0.8605632220037172, -0.292990330486114, 1.4883448594458226, 0.32750489821353584, 1.0879758738077296, -0.15109710760671324]","[-0.036107893885788736, 0.004039362532302028, 0.014916720875156471, 0.008900031243275269, 0.03228935068715669, -0.005413178320652388, -0.03108918953830038, 0.008079732316686405, 0.010688182375768969, -0.01927101803170956, -0.019095783363312642, -0.018844031836057495, 0.006476678106394853, 0.008697261952594569]",0.0462933807871,0.217811802788,1532092427.37,0
