time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.0658712,0.164504,-1.00989,0.243463,-0.0559021,-0.0405871,0.993345,-0.0921562,0.268225,-0.88213,0.15,6.05446e-17,-0.149459,0.988768,-9.15175e-18,0.190614,-0.104969,0.368274,0.261096,0.150634,-0.329785,-1.73993e-19,0,0.00142076,0.000542916,0.000167969,6.6488e-20,0.473491,2,2.3152e-05,0.0010686, 
0.0707198,0.166933,-1.00538,0.240001,-0.055155,-0.0429562,0.993796,-0.0864897,0.268228,-0.882129,0.15,6.05445e-17,-0.149463,0.988767,-9.152e-18,0.542274,-0.284642,0.417478,0.368321,0.280037,-0.366709,-1.89971e-19,0,0.00155123,0.000592769,0.000183398,7.25933e-20,0.453398,2,2.0554e-05,0.001047, 
0.075372,0.166933,-1.00538,0.240001,-0.055155,-0.0429562,0.993796,-0.0864897,0.268231,-0.882128,0.15,6.05445e-17,-0.149467,0.988767,-9.15223e-18,0.542274,-0.284642,0.417478,0.368321,0.280037,-0.366709,-2.03653e-19,0,0.00166295,0.00063546,0.000196612,7.78214e-20,0.453405,2,2.413e-05,0.000803799, 
0.0803735,0.170746,-1.00017,0.237365,-0.0523664,-0.0435591,0.994466,-0.0799785,0.268234,-0.882127,0.15,6.05445e-17,-0.149471,0.988766,-9.15248e-18,1.10647,-0.30531,0.406186,0.368016,0.453623,-0.321803,-2.17132e-19,0,0.00177302,0.000677518,0.000209631,8.2972e-20,0.43453,2,1.9112e-05,0.000804419, 
0.0852987,0.170746,-1.00017,0.237365,-0.0523664,-0.0435591,0.994466,-0.0799785,0.268237,-0.882126,0.15,6.05444e-17,-0.149476,0.988765,-9.15275e-18,1.10647,-0.30531,0.406186,0.368016,0.453623,-0.321803,-2.31365e-19,0,0.00188924,0.000721926,0.000223378,8.84105e-20,0.434539,2,1.7496e-05,0.000814106, 
0.0902588,0.174607,-0.994473,0.234952,-0.0502082,-0.0467413,0.994974,-0.072931,0.268241,-0.882124,0.15,6.05444e-17,-0.149481,0.988765,-9.15304e-18,1.50758,-0.369071,0.335907,0.386292,0.582353,-0.295857,-2.45429e-19,0,0.00200408,0.000765807,0.000236964,9.37844e-20,0.409411,2,7.0209e-05,0.000661729, 
0.0958069,0.174607,-0.994473,0.234952,-0.0502082,-0.0467413,0.994974,-0.072931,0.268245,-0.882123,0.15,6.05443e-17,-0.149486,0.988764,-9.15335e-18,1.50758,-0.369071,0.335907,0.386292,0.582353,-0.295857,-2.59635e-19,0,0.00212008,0.000810131,0.000250688,9.92124e-20,0.409422,2,3.8924e-05,0.00102525, 
0.100943,0.178205,-0.988219,0.230814,-0.0474149,-0.0473081,0.995546,-0.0663324,0.268249,-0.882122,0.15,6.05443e-17,-0.149492,0.988763,-9.15372e-18,1.5794,-0.40563,0.358045,0.397771,0.645301,-0.318599,-2.75686e-19,0,0.00225115,0.000860212,0.000266197,1.05346e-19,0.392176,2,2.7178e-05,0.00110784, 
0.105171,0.178205,-0.988219,0.230814,-0.0474149,-0.0473081,0.995546,-0.0663324,0.268254,-0.88212,0.15,6.05442e-17,-0.149497,0.988762,-9.15408e-18,1.5794,-0.40563,0.358045,0.397771,0.645301,-0.318599,-2.90327e-19,0,0.0023707,0.000905894,0.000280345,1.1094e-19,0.392188,2,1.6613e-05,0.000684816, 
0.110399,0.1844,-0.981799,0.225387,-0.0448958,-0.0501729,0.995885,-0.0606548,0.268258,-0.882119,0.15,6.05442e-17,-0.149502,0.988761,-9.15439e-18,1.43724,-0.441075,0.352523,0.454507,0.666968,-0.420731,-3.02169e-19,0,0.00246739,0.000942839,0.000291789,1.15464e-19,0.373802,2,1.6162e-05,0.000822582, 
