time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.0657084,0.165055,-1.00908,0.241565,-0.0560929,-0.0414046,0.993416,-0.0909027,0.268225,-0.882129,0.15,6.05446e-17,-0.149459,0.988768,-9.15175e-18,0.281641,-0.147755,0.349538,0.295899,0.184724,-0.370064,-1.74362e-19,0,0.00142378,0.000544067,0.000168325,6.66289e-20,0.469207,2,1.6028e-05,0.000799911, 
0.0707042,0.168761,-1.00373,0.238313,-0.054244,-0.0432838,0.994058,-0.0838596,0.268228,-0.882129,0.15,6.05445e-17,-0.149463,0.988767,-9.15199e-18,0.692673,-0.309453,0.398413,0.369829,0.321988,-0.358527,-1.89377e-19,0,0.00154638,0.000590916,0.000182825,7.23663e-20,0.446296,2,1.5037e-05,0.000797712, 
0.0757296,0.168761,-1.00373,0.238313,-0.054244,-0.0432838,0.994058,-0.0838596,0.268231,-0.882128,0.15,6.05445e-17,-0.149467,0.988767,-9.15223e-18,0.692673,-0.309453,0.398413,0.369829,0.321988,-0.358527,-2.03648e-19,0,0.00166291,0.000635445,0.000196607,7.78196e-20,0.446304,2,1.4538e-05,0.000794294, 
0.0808152,0.171581,-0.998621,0.235668,-0.0523109,-0.0448412,0.994639,-0.0770999,0.268234,-0.882127,0.15,6.05445e-17,-0.149472,0.988766,-9.15249e-18,1.27117,-0.310263,0.404076,0.382215,0.490624,-0.326973,-2.17997e-19,0,0.00178008,0.000680216,0.000210466,8.33024e-20,0.425097,2,1.6483e-05,0.000863395, 
0.0854055,0.171581,-0.998621,0.235668,-0.0523109,-0.0448412,0.994639,-0.0770999,0.268238,-0.882125,0.15,6.05444e-17,-0.149476,0.988765,-9.15278e-18,1.27117,-0.310263,0.404076,0.382215,0.490624,-0.326973,-2.32685e-19,0,0.00190002,0.000726044,0.000224653,8.89148e-20,0.425107,2,1.8244e-05,0.000658229, 
0.0905408,0.17482,-0.993004,0.232312,-0.049959,-0.045909,0.995218,-0.0702607,0.268241,-0.882124,0.15,6.05444e-17,-0.149481,0.988765,-9.15305e-18,1.53234,-0.314804,0.355507,0.371738,0.580439,-0.304882,-2.45714e-19,0,0.0020064,0.000766696,0.000237239,9.38932e-20,0.405706,2,1.7499e-05,0.000714259, 
0.0958392,0.17482,-0.993004,0.232312,-0.049959,-0.045909,0.995218,-0.0702607,0.268245,-0.882123,0.15,6.05443e-17,-0.149486,0.988764,-9.15337e-18,1.53234,-0.314804,0.355507,0.371738,0.580439,-0.304882,-2.60412e-19,0,0.00212642,0.000812556,0.000251439,9.95094e-20,0.405717,2,1.9219e-05,0.000831627, 
0.100787,0.179746,-0.987122,0.227861,-0.0475491,-0.0481767,0.99563,-0.0643306,0.268249,-0.882122,0.15,6.05443e-17,-0.149492,0.988763,-9.15372e-18,1.51381,-0.374735,0.317913,0.393265,0.625368,-0.346321,-2.75597e-19,0,0.00225042,0.000859935,0.000266111,1.05312e-19,0.387198,2,2.2544e-05,0.000835914, 
0.105643,0.179746,-0.987122,0.227861,-0.0475491,-0.0481767,0.99563,-0.0643306,0.268254,-0.88212,0.15,6.05442e-17,-0.149497,0.988762,-9.15407e-18,1.51381,-0.374735,0.317913,0.393265,0.625368,-0.346321,-2.89753e-19,0,0.00236601,0.000904102,0.00027979,1.10721e-19,0.387211,2,1.6642e-05,0.000786174, 
0.110675,0.184882,-0.980859,0.22194,-0.0453092,-0.0507016,0.995964,-0.0585806,0.268258,-0.882119,0.15,6.05442e-17,-0.149503,0.988761,-9.15442e-18,1.40368,-0.389517,0.338149,0.459603,0.665902,-0.479093,-3.03602e-19,0,0.0024791,0.000947311,0.000293174,1.16012e-19,0.369462,2,1.5757e-05,0.00080205, 
0.115413,0.184882,-0.980859,0.22194,-0.0453092,-0.0507016,0.995964,-0.0585806,0.268263,-0.882118,0.15,6.05441e-17,-0.149509,0.98876,-9.15481e-18,1.40368,-0.389517,0.338149,0.459603,0.665902,-0.479093,-3.17945e-19,0,0.00259622,0.000992062,0.000307037,1.21493e-19,0.369476,2,1.5894e-05,0.000646933, 
