time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.0708391,0.164697,-1.0079,0.240418,-0.0539051,-0.0352333,0.993957,-0.0888829,0.268228,-0.882128,0.15,6.05445e-17,-0.149464,0.988767,-9.15201e-18,0.511161,-0.431447,0.0989756,0.370066,0.229787,-0.466011,-1.90488e-19,0,0.00155546,0.000594384,0.000183898,7.27911e-20,0.476384,0,0,0.00132096, 
0.0758452,0.169171,-1.00311,0.236344,-0.0514705,-0.0349215,0.994609,-0.0829587,0.268231,-0.882128,0.15,6.05445e-17,-0.149468,0.988767,-9.15225e-18,0.973072,-0.634756,-0.303296,0.396968,0.39195,-0.474128,-2.04731e-19,0,0.00167176,0.000638824,0.000197653,7.82333e-20,0.46299,0,0,0.00131148, 
0.0808377,0.169171,-1.00311,0.236344,-0.0514705,-0.0349215,0.994609,-0.0829587,0.268234,-0.882127,0.15,6.05445e-17,-0.149472,0.988766,-9.15251e-18,0.973072,-0.634756,-0.303296,0.396968,0.39195,-0.474128,-2.18962e-19,0,0.00178796,0.000683227,0.000211398,8.36711e-20,0.462999,0,0,0.00133411, 
0.0858435,0.172834,-0.997953,0.231988,-0.0484276,-0.0361349,0.99527,-0.0760631,0.268238,-0.882125,0.15,6.05444e-17,-0.149476,0.988765,-9.15279e-18,1.35372,-0.596462,-0.173551,0.423047,0.522243,-0.468481,-2.33244e-19,0,0.00190458,0.000727788,0.000225193,8.91283e-20,0.443984,0,0,0.00131485, 
0.0908811,0.172834,-0.997953,0.231988,-0.0484276,-0.0361349,0.99527,-0.0760631,0.268241,-0.882124,0.15,6.05444e-17,-0.149481,0.988765,-9.15309e-18,1.35372,-0.596462,-0.173551,0.423047,0.522243,-0.468481,-2.47662e-19,0,0.00202232,0.000772776,0.000239122,9.46378e-20,0.443995,0,0,0.00133238, 
0.0959085,0.17683,-0.992403,0.226271,-0.0453273,-0.0373095,0.995871,-0.0692319,0.268246,-0.882123,0.15,6.05443e-17,-0.149487,0.988764,-9.15341e-18,1.51178,-0.521787,0.104052,0.411029,0.579806,-0.503361,-2.62315e-19,0,0.00214197,0.000818494,0.000253278,1.00237e-19,0.426658,0,0,0.00133284, 
0.101197,0.17683,-0.992403,0.226271,-0.0453273,-0.0373095,0.995871,-0.0692319,0.26825,-0.882122,0.15,6.05443e-17,-0.149492,0.988763,-9.15374e-18,1.51178,-0.521787,0.104052,0.411029,0.579806,-0.503361,-2.76439e-19,0,0.0022573,0.000862562,0.000266924,1.05633e-19,0.426671,0,0,0.00136026, 
0.106067,0.182228,-0.986462,0.2207,-0.0425057,-0.0390861,0.996347,-0.0629016,0.268254,-0.88212,0.15,6.05442e-17,-0.149498,0.988762,-9.15411e-18,1.47543,-0.532304,0.249082,0.443599,0.612936,-0.545232,-2.91547e-19,0,0.00238066,0.000909699,0.000281524,1.11406e-19,0.410434,0,0,0.00163532, 
0.110772,0.182228,-0.986462,0.2207,-0.0425057,-0.0390861,0.996347,-0.0629016,0.268259,-0.882119,0.15,6.05442e-17,-0.149504,0.988761,-9.15447e-18,1.47543,-0.532304,0.249082,0.443599,0.612936,-0.545232,-3.05275e-19,0,0.00249276,0.000952529,0.00029479,1.16651e-19,0.410448,0,0,0.00133711, 
0.116087,0.188509,-0.979561,0.213372,-0.0397463,-0.0416374,0.996837,-0.0547856,0.268263,-0.882117,0.15,6.05441e-17,-0.14951,0.98876,-9.15483e-18,1.5675,-0.477693,0.31707,0.506912,0.679529,-0.641046,-3.18613e-19,0,0.00260167,0.000994144,0.000307683,1.21748e-19,0.390718,0,0,0.00153264, 
0.120844,0.188509,-0.979561,0.213372,-0.0397463,-0.0416374,0.996837,-0.0547856,0.268269,-0.882116,0.15,6.0544e-17,-0.149517,0.988759,-9.15526e-18,1.5675,-0.477693,0.31707,0.506912,0.679529,-0.641046,-3.3389e-19,0,0.00272642,0.00104181,0.00032245,1.27585e-19,0.390736,0,0,0.00141476, 
0.125776,0.194743,-0.972276,0.205721,-0.0379066,-0.045006,0.997173,-0.0467193,0.268274,-0.882114,0.15,6.0544e-17,-0.149523,0.988758,-9.15567e-18,1.70952,-0.418537,0.502702,0.608653,0.746678,-0.736279,-3.47673e-19,0,0.00283897,0.00108481,0.000335776,1.32851e-19,0.370322,0,0,0.00136316, 
0.130855,0.194743,-0.972276,0.205721,-0.0379066,-0.045006,0.997173,-0.0467193,0.268279,-0.882113,0.15,6.05439e-17,-0.14953,0.988757,-9.1561e-18,1.70952,-0.418537,0.502702,0.608653,0.746678,-0.736279,-3.61637e-19,0,0.00295299,0.00112837,0.000349278,1.38186e-19,0.37034,0,0,0.00138819, 
0.13606,0.201352,-0.964245,0.198405,-0.0372468,-0.0503061,0.997292,-0.0385828,0.268285,-0.882111,0.15,6.05438e-17,-0.149538,0.988756,-9.15657e-18,1.80938,-0.222859,0.811664,0.697774,0.820685,-0.801254,-3.7651e-19,0,0.00307444,0.00117478,0.000363661,1.43869e-19,0.345502,0,0,0.0013732, 
0.14086,0.201352,-0.964245,0.198405,-0.0372468,-0.0503061,0.997292,-0.0385828,0.268291,-0.882109,0.15,6.05438e-17,-0.149546,0.988755,-9.15705e-18,1.80938,-0.222859,0.811664,0.697774,0.820685,-0.801254,-3.90927e-19,0,0.00319216,0.00121975,0.000377606,1.49377e-19,0.345523,0,0,0.00141594, 
0.145903,0.209921,-0.955332,0.190728,-0.0357484,-0.0564762,0.997294,-0.0306021,0.268297,-0.882107,0.15,6.05437e-17,-0.149554,0.988754,-9.15753e-18,1.7384,-0.0579624,1.09126,0.760598,0.886197,-0.781305,-4.04599e-19,0,0.0033038,0.0012624,0.000390831,1.546e-19,0.320656,0,0,0.00135581, 
0.150794,0.209921,-0.955332,0.190728,-0.0357484,-0.0564762,0.997294,-0.0306021,0.268304,-0.882105,0.15,6.05436e-17,-0.149562,0.988752,-9.15804e-18,1.7384,-0.0579624,1.09126,0.760598,0.886197,-0.781305,-4.18938e-19,0,0.00342088,0.00130714,0.000404704,1.60078e-19,0.320678,0,0,0.00137541, 
0.155818,0.217583,-0.946106,0.183389,-0.0356758,-0.0623082,0.997155,-0.0229268,0.26831,-0.882103,0.15,6.05435e-17,-0.149571,0.988751,-9.15856e-18,1.64746,0.0413323,1.20328,0.765653,0.937119,-0.759123,-4.32961e-19,0,0.0035354,0.00135089,0.000418275,1.65436e-19,0.29863,0,0,0.00136754, 
0.160862,0.217583,-0.946106,0.183389,-0.0356758,-0.0623082,0.997155,-0.0229268,0.268317,-0.882101,0.15,6.05435e-17,-0.149579,0.98875,-9.1591e-18,1.64746,0.0413323,1.20328,0.765653,0.937119,-0.759123,-4.47168e-19,0,0.0036514,0.0013952,0.000432024,1.70863e-19,0.298655,0,0,0.0014042, 
0.165841,0.22533,-0.935895,0.1759,-0.0344156,-0.0679241,0.997011,-0.0130026,0.268325,-0.882099,0.15,6.05434e-17,-0.149589,0.988748,-9.15967e-18,1.77552,0.0446051,1.23975,0.80172,1.02565,-0.745653,-4.61567e-19,0,0.00376898,0.00144012,0.000445963,1.76364e-19,0.278179,0,0,0.00140286, 
0.170781,0.22533,-0.935895,0.1759,-0.0344156,-0.0679241,0.997011,-0.0130026,0.268332,-0.882096,0.15,6.05433e-17,-0.149598,0.988747,-9.16024e-18,1.77552,0.0446051,1.23975,0.80172,1.02565,-0.745653,-4.75613e-19,0,0.00388368,0.00148394,0.000459562,1.8173e-19,0.278206,0,0,0.0013678, 
0.175812,0.23336,-0.925538,0.169427,-0.0326547,-0.0730096,0.996791,-0.00326338,0.268339,-0.882094,0.15,6.05432e-17,-0.149608,0.988745,-9.16084e-18,2.02333,-0.0474309,1.07423,0.772011,1.09899,-0.729168,-4.89708e-19,0,0.00399877,0.00152791,0.000473212,1.87115e-19,0.264228,0,0,0.00135887, 
0.180776,0.23336,-0.925538,0.169427,-0.0326547,-0.0730096,0.996791,-0.00326338,0.268347,-0.882092,0.15,6.05431e-17,-0.149618,0.988744,-9.16145e-18,2.02333,-0.0474309,1.07423,0.772011,1.09899,-0.729168,-5.03931e-19,0,0.00411491,0.00157227,0.000486987,1.92548e-19,0.264256,0,0,0.00138042, 
0.185832,0.242728,-0.913455,0.161049,-0.0293746,-0.0789443,0.996414,0.00795401,0.268355,-0.882089,0.15,6.0543e-17,-0.149628,0.988742,-9.16208e-18,2.2879,-0.210936,1.06692,0.824932,1.20349,-0.753608,-5.18033e-19,0,0.00423006,0.00161626,0.000500648,1.97935e-19,0.253239,0,0,0.00138809, 
0.190785,0.242728,-0.913455,0.161049,-0.0293746,-0.0789443,0.996414,0.00795401,0.268363,-0.882087,0.15,6.05429e-17,-0.149639,0.988741,-9.16273e-18,2.2879,-0.210936,1.06692,0.824932,1.20349,-0.753608,-5.32256e-19,0,0.0043462,0.00166062,0.00051443,2.03368e-19,0.253269,0,0,0.00135806, 
0.195953,0.250672,-0.902644,0.154241,-0.0290756,-0.0868203,0.995666,0.0162854,0.268371,-0.882084,0.15,6.05428e-17,-0.149649,0.988739,-9.16338e-18,2.21205,-0.234164,1.21316,0.861596,1.22664,-0.744222,-5.46052e-19,0,0.00445885,0.00170366,0.000527801,2.08638e-19,0.239435,0,0,0.00138968, 
