rosbagTimestamp,desiredRelPose,desiredAbsPose,currentRelPose,currentAbsPose,joint_state_left,joint_state_right,del_q,norm_error_abs,norm_error_rel,timeStamp,controlMode
1532096866934808144,"[0.9882127618136766, -0.15308669892771773, -0.0, -0.0, 0.0, 0.0, -7.59397231002926e-05, -1.1764026914176462e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3773364238023758, 0.0, 0.10736792380237582]","[0.998700328280692, -0.05059965750313088, 0.0037592170065203797, -0.004391293422080813, -2.5991035858787676e-05, -0.0003884479325999002, 0.0021972346372589953, 0.00044587276010332744]","[0.9997996799786864, 0.007624603138188885, 0.018412639419480185, -0.001199359868847867, -0.0026818933452280387, 0.36966614036864237, -0.0008577292929990207, 0.10122770371422682]","[-1.0803059698683026, -0.7800292306397328, 0.4061214135926633, 1.3479856173543072, -0.38387869216832476, 1.0994807297168703, 0.22127672865247094]","[0.9683253723526675, -0.8617137075946312, -0.29797576804674164, 1.4641846620366274, 0.3129320807286244, 1.1102185952320682, -0.13192234775814557]","[-0.03474583888800014, 0.01453561253231167, 0.020696667086272748, -0.020037597045561344, 0.033649618162509956, 0.011076036949941368, -0.029117270365157034, 0.010212970054681865, 0.006537298064899033, -0.010002101500359543, -0.024447559985644646, -0.012893209781934816, 0.015490697141873946, 0.0005234756144316122]",0.0444131453536,0.206551957093,1532096866.93,0
1532096867742624842,"[0.9869527883419189, -0.16100991765761344, -0.0, -0.0, 0.0, 0.0, -7.980196077211665e-05, -1.301876572477268e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.37814499298334125, 0.0, 0.10817649298334124]","[0.9983795609998533, -0.05656203984040453, 0.005217847466923393, -0.002801605091777784, -5.972223144373734e-05, -0.0006927060843459065, 0.003319279098959224, -0.0011154655740063385]","[0.9997799907188362, 0.009650987731377162, 0.018540591938340425, -0.0010359514103240523, -0.0034492949564085135, 0.3701088786984065, -0.000968841657716258, 0.10175889448992549]","[-1.077238008292532, -0.7777282594579048, 0.40420393760780654, 1.3460681413694506, -0.38502917775923884, 1.1006312153077844, 0.22089323345549958]","[0.9595049828223263, -0.8605632220037172, -0.2941408160770281, 1.461500195657828, 0.32098547986502285, 1.112136071216925, -0.139975746894544]","[-0.03512998557509125, 0.01612410094057988, 0.02158730430451054, -0.021365151970473766, 0.034464860754216724, 0.0117991807108742, -0.029623801940798507, 0.009707492077896722, 0.005765032746549572, -0.00980953599964332, -0.025354502388082577, -0.012563210636902621, 0.016593574556657577, -8.788444321495767e-05]",0.0464678151012,0.21073619601,1532096867.74,0
1532096868555072294,"[0.9856199530333835, -0.16897724161102576, -0.0, -0.0, 0.0, 0.0, -8.367514044963234e-05, -1.4345483145992212e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3789939524650574, 0.0, 0.10902545246505739]","[0.9980609909715502, -0.06211491582834747, 0.0014313110035735746, -0.003168394459016218, 2.834586308441897e-05, 0.0004922487807397236, 0.003348640334334885, 0.0007915221439806358]","[0.9997928394123745, 0.01060329208705508, 0.017286114404792347, -0.0010195073246608258, -0.0038173387485066212, 0.3713464329079123, -0.0009556648938234197, 0.10242890073274791]","[-1.074170046716761, -0.7781117546548761, 0.40305345201689247, 1.3357137710512241, -0.387330148941067, 1.1048496624744693, 0.22127672865247094]","[0.952602069276842, -0.8555777844430895, -0.28877188331942916, 1.4557477677032578, 0.32597091742565043, 1.1148205375957245, -0.14457768925820025]","[-0.034218573463424155, 0.014487051436766884, 0.021623746355599764, -0.021727233161667858, 0.03412591208309125, 0.012717556723332454, -0.029171804442339244, 0.010455624395063059, 0.004473560158892146, -0.009907528706496905, -0.022340212739307353, -0.013382215644702634, 0.016050657757503525, 0.0007883895720684035]",0.0449025340807,0.215539045821,1532096868.55,0
1532096869363035979,"[0.9842150030983762, -0.17697691283346353, -0.0, -0.0, 0.0, 0.0, -8.755282671889513e-05, -1.574333751647197e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3798835225939751, 0.0, 0.10991502259397508]","[0.9978250858274365, -0.06584071275074953, 0.002106960963413793, -0.0013234621700433263, 4.820619764252937e-06, 0.00022688423924499546, 0.004959030966514295, 0.00024209227601457162]","[0.9997801558999836, 0.01175183664742591, 0.017286860772067796, -0.0008365285571216659, -0.004260625724262319, 0.3717674302393545, -0.0013444140835975043, 0.10283015487907167]","[-1.0722525707319042, -0.7777282594579048, 0.4026699568199211, 1.3349467806572812, -0.388480634531981, 1.1060001480653834, 0.22089323345549958]","[0.9445486701404435, -0.854043803655204, -0.28570392174365833, 1.4530633013244583, 0.33018936459233533, 1.1163545183836099, -0.15033011721277054]","[-0.03417155577008888, 0.01641297059101738, 0.022935928894157645, -0.024403433544106855, 0.035101770823526036, 0.01451655792601624, -0.02909138266911685, 0.011325800670599436, 0.004864699699593186, -0.010348191175866089, -0.023929353683506606, -0.013936626943631996, 0.017466655787882413, 0.0009891155766109938]",0.046419323923,0.224369434225,1532096869.36,0
1532096870162613639,"[0.982752420839691, -0.1849261456196145, -0.0, -0.0, 0.0, 0.0, -9.139435912660366e-05, -1.7197827455074384e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.38081350615024573, 0.0, 0.11084500615024567]","[0.9973166734781925, -0.07310765301370051, 0.003288837203766607, 2.425462267796239e-05, -3.167453494559713e-05, -0.00019782303526733047, 0.005206572292655762, 0.0001482334038720723]","[0.9997649343201602, 0.013061735992640482, 0.0172059658500815, -0.0011931248420220734, -0.004719545524424573, 0.37251532033766377, -0.0013589222347400887, 0.10382742215337006]","[-1.068801113959162, -0.776961269063962, 0.39998549044112164, 1.3295778478996825, -0.39078160571380915, 1.1113690808229824, 0.22089323345549958]","[0.9380292517919305, -0.8509758420794333, -0.2834029505618302, 1.448461358960802, 0.33977674451661916, 1.118655489565438, -0.15684953556128356]","[-0.03466102348968155, 0.016360590048764508, 0.023166233871552654, -0.024281492545152696, 0.03530101485114555, 0.015015435347249407, -0.029766415754698874, 0.010598048385693776, 0.0046013572019615165, -0.010271792139192076, -0.02433588521301957, -0.013707981627534194, 0.017405941586097345, 0.0004988734928229911]",0.0478741409113,0.22602641964,1532096870.16,0
1532096870972846554,"[0.9812425402485998, -0.1927772735736112, -0.0, -0.0, 0.0, 0.0, -9.517646790106143e-05, -1.8698598193352355e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3817834647893906, 0.0, 0.11181496478939057]","[0.9968351445154356, -0.07930929626599191, 0.005081051418593057, 9.95365117768428e-05, -0.00011724602903677439, -0.0011667838408624953, 0.004811544080160022, -0.0011005598532670136]","[0.999761984149741, 0.01432978020093777, 0.016333339284848532, -0.0013632741508064973, -0.005187312222678745, 0.37358862786635927, -0.0015124809040140711, 0.10464622900309355]","[-1.0672671331712766, -0.7750437930791053, 0.3980680144562649, 1.3245924103390547, -0.39346607209260864, 1.114437042398753, 0.22089323345549958]","[0.9303593478525034, -0.8486748708976052, -0.27803401780423126, 1.4392574742334894, 0.34552917247118947, 1.1228739367321228, -0.1606844875309971]","[-0.03433520755597117, 0.016353285569750967, 0.023441414735588147, -0.02382853491279591, 0.03541681118171744, 0.015405862701164844, -0.029877636570845044, 0.01121140700179332, 0.003317228732004969, -0.010018458212523333, -0.02395250464761743, -0.013919705292200922, 0.017750740449643906, 0.0008637195365698916]",0.0479946608052,0.229686426018,1532096870.97,0
1532096871787503421,"[0.979648331749003, -0.20072156361834986, -0.0, -0.0, 0.0, 0.0, -9.899073021580771e-05, -2.0282353890365187e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3827939368844033, 0.0, 0.11282543688440323]","[0.9962777977350514, -0.08611770897630162, 0.003203708609577447, 0.0003514059429407387, -2.3010323863856263e-05, -7.207073006065823e-05, 0.005264825459741503, -0.00042360702543929596]","[0.9997337116842836, 0.01582111012183479, 0.01671829514879711, -0.000836933038636986, -0.0057990434115679675, 0.3738400789150035, -0.0017246405323148577, 0.10542398123569376]","[-1.0641991715955057, -0.7742768026851626, 0.39653403366837947, 1.3192234775814558, -0.3961505384714081, 1.1178884991714952, 0.22089323345549958]","[0.9226894439130764, -0.845223414124863, -0.273432075440575, 1.4381069886425755, 0.35281558121364515, 1.125174907913951, -0.16912138186436687]","[-0.034999308364030285, 0.018807929862485608, 0.02417505849095706, -0.02763979058576708, 0.03614595886180123, 0.01707541808561646, -0.029695927290239666, 0.011038266934602747, 0.004674328509950306, -0.01001150330214245, -0.02578353509981721, -0.01363610141794108, 0.018973587442246, -0.00014564360601849666]",0.0509519053925,0.232111648649,1532096871.79,0
1532096872594815901,"[0.9779802716838873, -0.20869736030220862, -0.0, -0.0, 0.0, 0.0, -0.00010280665568023785, -2.1938558765629946e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3838451508879662, 0.0, 0.11387665088796615]","[0.9958376030271091, -0.09107798021554617, 0.0027411912267525083, 0.0009253315131716189, -2.8812364619018593e-05, -0.00013783587602045344, 0.005959427633403621, -0.00021322932572702402]","[0.9997177210074569, 0.017105754856955216, 0.01642218598426614, -0.0004351799578733881, -0.006332628834913203, 0.3745498970846628, -0.001830453708145034, 0.1058353040839975]","[-1.0615147052167062, -0.7738933074881912, 0.3953835480774654, 1.3157720208087136, -0.3976845192592935, 1.119805975156352, 0.22089323345549958]","[0.9154030351706206, -0.8402379765642354, -0.2688301330769188, 1.4315875702940624, 0.3581845139712441, 1.1278593742927505, -0.17449031462196582]","[-0.03456440348199808, 0.019522242881582032, 0.02501143936580534, -0.029909157390552377, 0.03646681066664792, 0.018973034964625744, -0.029278196060793932, 0.01186150656242313, 0.004315418856663888, -0.00997774366558964, -0.026132986734955718, -0.014029549338885122, 0.019998464348588853, -0.00011113805822317302]",0.0525305841814,0.238488346713,1532096872.59,0
1532096873392563095,"[0.9762637304711721, -0.21658515315346652, -0.0, -0.0, 0.0, 0.0, -0.00010656662130791207, -2.3641918957577368e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.38493672704696663, 0.0, 0.11496822704696655]","[0.9952543290757903, -0.09723497471169476, 0.0019382538431452353, 0.0025543244913464407, -5.349202195539804e-06, 7.857154919854725e-05, 0.006750064469869563, -4.683005582813149e-05]","[0.9996952662580696, 0.018275958268027886, 0.016527571850563135, -0.0004580957838080692, -0.006777803250328717, 0.375229892028731, -0.0019980966224985046, 0.10679936137608731]","[-1.058830238837907, -0.7731263170942485, 0.39461655768352266, 1.3104030880511146, -0.4007524808350643, 1.124024422323037, 0.22089323345549958]","[0.9077331312311936, -0.8371700149884646, -0.2649951811072052, 1.426985627930406, 0.3643204371227858, 1.1320778214594354, -0.1794757521825934]","[-0.03492912786715008, 0.02063233969023439, 0.025628315678412342, -0.031533694982733576, 0.03703608039925959, 0.019823022557198103, -0.029608971172383536, 0.011582238739617364, 0.004830854748290399, -0.01010517979502186, -0.027394169569471254, -0.013903053352109798, 0.020929950636910388, -0.0006970481247890563]",0.0545809464244,0.242357961497,1532096873.39,0
1532096874212728638,"[0.9745051888862356, -0.22436496347202323, -0.0, -0.0, 0.0, 0.0, -0.00011026104105970538, -2.5385923781505967e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.38606818373203283, 0.0, 0.11609968373203278]","[0.9945729273815117, -0.1039575002476293, 0.001762924358093402, 0.0032444142563052207, -1.8015679267055495e-05, -2.1644433443546163e-05, 0.007437877042854579, 0.0007876278610388782]","[0.9996708493006088, 0.019758840643453478, 0.01628826854009782, -0.0006943373523715188, -0.007327472881762145, 0.3761136761067507, -0.0019493207462373489, 0.10766825526317657]","[-1.0553787820651646, -0.7727428218972772, 0.39308257689563725, 1.303116679308659, -0.4026699568199211, 1.1301603454745786, 0.22127672865247094]","[0.9000632272917665, -0.8314175870338942, -0.2611602291374917, 1.4204662095818932, 0.3727573314561555, 1.1347622878382349, -0.18599517053110642]","[-0.008661302061711673, -0.011258604148096452, 0.009631271906724335, -0.014589432429546785, 0.015036213399195718, 0.019516691226863163, -0.0045470619080509, 0.030224071850161585, -0.007604498895275489, -0.021600351376425332, -0.010011178011390289, -0.03333069157601798, 0.00962883989653985, 0.026221438221571854]",0.056594606523,0.244905583463,1532096874.21,0
1532096875014658024,"[0.9726322570860978, -0.23234993538971105, -0.0, -0.0, 0.0, 0.0, -0.00011403775020707203, -2.7242222021283117e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.38724064896106725, 0.0, 0.1172721489610672]","[0.9939312015981063, -0.10983141592802408, 0.0022403701889376457, 0.0053770421453519564, -6.919054476666603e-05, -0.0004365827017428492, 0.008901784234306345, 0.0001630734791363414]","[0.9996957415471608, 0.019075924583871764, 0.015573446792381419, -0.00010739388548033262, -0.007153101118926756, 0.3769898626807593, -0.001855036549596485, 0.108163969307954]","[-1.0477088781257375, -0.7723593267003058, 0.3896311201228951, 1.3035001745056303, -0.4084223847744914, 1.1290098598836644, 0.22587867101612719]","[0.8946942945341676, -0.8298836062460089, -0.25732527716777814, 1.41394679123338, 0.3746748074410123, 1.138213744610977, -0.18676216092504913]","[-0.03285237629705827, 0.020603901406352758, 0.026275928017973307, -0.03428821467830228, 0.03637711331042762, 0.022946972030981876, -0.027932551921790387, 0.012421257376870509, 0.003880591842570649, -0.010285692776746088, -0.027701054264186394, -0.014631986754360995, 0.022179051721398883, -0.0005577956231957032]",0.0551743915837,0.249833673353,1532096875.01,0
1532096875822806220,"[0.9707375047866583, -0.24014307568733398, -0.0, -0.0, 0.0, 0.0, -0.00011770834728132076, -2.9118937313977056e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3884532151460648, 0.0, 0.11848471514606476]","[0.9931731833074625, -0.1165704902169506, 0.0012818336030520324, 0.00357899020896573, 2.0278410227912713e-05, 0.0002596117461128311, 0.0076866140853262925, 7.54780057690696e-05]","[0.9996828384309255, 0.020318624020070484, 0.014809232102831554, -0.00026550955740136804, -0.007614894919035636, 0.37742542275991836, -0.0018352659866940763, 0.10962548383828206]","[-1.0465583925348236, -0.7727428218972772, 0.3877136441380383, 1.2962137657631747, -0.41072335595631954, 1.1339952974442922, 0.22626216621309853]","[0.8912428377614254, -0.8310340918369229, -0.25502430598595005, 1.4124128104454947, 0.381961216183468, 1.1424321917776619, -0.1928980840765908]","[-0.009242186039154544, -0.008686810879080607, 0.010101798071177757, -0.018548042280594278, 0.015553795122115462, 0.021811956330397505, -0.0036637671067674647, 0.03128013483265117, -0.005171776572964491, -0.02259535564103978, -0.014585798788834708, -0.03417871703510457, 0.013144815298839962, 0.02562459431752158]",0.0567379306818,0.251983909258,1532096875.82,0
1532096876635012448,"[0.9687653411122323, -0.24797926094675746, -0.0, -0.0, 0.0, 0.0, -0.00012138329664238386, -3.1071033319690365e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.38970618417263037, 0.0, 0.11973768417263031]","[0.9923364947937037, -0.12332380732319582, 0.0019553740346409153, 0.0071972735756791065, -4.327839502672737e-05, -0.00015285645122570246, 0.010178372158526301, 0.0005826326600273518]","[0.9997170143867388, 0.018293784923737982, 0.015127746949380775, 0.00062485687172663, -0.0069543566721253225, 0.37824570121214235, -0.0023890234320214023, 0.1103992417950329]","[-1.0369710126105396, -0.7723593267003058, 0.3834951969713534, 1.2962137657631747, -0.4191602502896893, 1.135912773429149, 0.23086410857675477]","[0.884339924215941, -0.8271991398672094, -0.2519563444101792, 1.4043594113090963, 0.38234471138043935, 1.1470341341413182, -0.1936650744705335]","[-0.031597358393639745, 0.024043202550950982, 0.026622588545670837, -0.03965608303881219, 0.03622318799051845, 0.025968571185257985, -0.025202542034750763, 0.014199824890845467, 0.007618289810075452, -0.011504524126112975, -0.03252323131601582, -0.015648689739597217, 0.024397071587622235, -0.0003892458156726959]",0.0548125745797,0.255208937347,1532096876.63,0
1532096877442637218,"[0.9667189705284812, -0.25584063793766887, -0.0, -0.0, 0.0, 0.0, -0.0001250534037671101, -3.309518440355438e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3909997700810433, 0.0, 0.12103127008104324]","[0.9915084228778047, -0.1299349384037805, -0.0015020025459033279, 0.00466995321266598, 0.00016266363027729602, 0.0011823138533935684, 0.008730947869927546, 0.0011681967418474964]","[0.999693948647387, 0.02033081817765608, 0.014024101196579219, 3.0464955283048423e-07, -0.007683242729011868, 0.3790208810380054, -0.001778896909388086, 0.11184831136467492]","[-1.0354370318226542, -0.7719758315033345, 0.381961216183468, 1.28355842426312, -0.419927240683632, 1.1420486965806906, 0.23124760377372613]","[0.8812719626401702, -0.8264321494732667, -0.24888838283440837, 1.4016749449302968, 0.39078160571380915, 1.1524030668989171, -0.19903400722813244]","[-0.03313197497915911, 0.022833944206791853, 0.026458816334917125, -0.040132044727377365, 0.036872497593285376, 0.026156921087911376, -0.026539742704655204, 0.013063904003199445, 0.0052812271585495575, -0.010753959444421984, -0.03068966494340218, -0.015388595824977395, 0.024649416689183197, -0.0018711483523266709]",0.0569162084091,0.257675334006,1532096877.44,0
1532096878252564410,"[0.9646215876867417, -0.2636383746132377, -0.0, -0.0, 0.0, 0.0, -0.00012867670238983064, -3.516831584704596e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.392333730506897, 0.0, 0.12236523050689696]","[0.9908196474518585, -0.1349712579116748, 0.002866938904156911, 0.0068610416651800656, -4.698400219381449e-05, -0.00013766739268467054, 0.010256654449166073, -0.00020895811617550886]","[0.9996945416271532, 0.020621230144698948, 0.013484999045997433, 0.0013247610141095835, -0.007955086932161308, 0.3801043566504771, -0.0025739928949363123, 0.11258472803929134]","[-1.0323690702468835, -0.7708253459124204, 0.38157772098649667, 1.2827914338691773, -0.4241456878503169, 1.1455001533534328, 0.23048061337978343]","[0.8736020587007431, -0.8229806927005244, -0.24582042125863754, 1.389786593824185, 0.39461655768352266, 1.1570050092625732, -0.20363594959178868]","[-0.0312100721238193, 0.02600418193959121, 0.027406596706373035, -0.04345068986487195, 0.036774288171351345, 0.0288777445201023, -0.023970974299530427, 0.015334970129124288, 0.006922595644686272, -0.011417512602276955, -0.03342784690092912, -0.016290090378486007, 0.02587899115778973, -0.0006072829658642989]",0.0572892106603,0.264077134543,1532096878.25,0
1532096879054853129,"[0.9624547588716861, -0.27144214323727384, -0.0, -0.0, 0.0, 0.0, -0.0001322851316808071, -3.730851692598932e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3937081860899926, 0.0, 0.12373968608999251]","[0.9896950011923484, -0.14308952650354853, -0.0007911853018559482, 0.004967562843722033, 0.00015435336598557114, 0.001042120237595645, 0.009618075022219355, 0.0007978593001320144]","[0.9996670624004987, 0.022489319977300727, 0.012488013931853137, 0.0014342065478492798, -0.008707799659144621, 0.3809999775121375, -0.0021353710094717633, 0.11374696536835854]","[-1.0281506230801987, -0.7708253459124204, 0.37850975941072584, 1.2724370635509508, -0.4260631638351737, 1.1497186005201177, 0.23163109897069747]","[0.8670826403522301, -0.8183787503368682, -0.23930100291012454, 1.3836506706726432, 0.40228646162294973, 1.1623739420201722, -0.20977187274333034]","[-0.008455286944229104, -0.006431466288900123, 0.010247629620017185, -0.024378453142174624, 0.015500137089655775, 0.026124444797825136, 0.00010091765887168883, 0.03293491989872349, -3.65356689996702e-05, -0.02477747780757201, -0.02256287827275504, -0.03607950502409248, 0.018685083965721036, 0.024667189058736876]",0.0597002958897,0.263574050275,1532096879.05,0
1532096879863718635,"[0.9602458339071077, -0.2791557602200667, -0.0, -0.0, 0.0, 0.0, -0.00013583388162389696, -3.948864879119038e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.39512276011705405, 0.0, 0.12515426011705397]","[0.98862653109653, -0.1501338416881707, 0.0032022697213396835, 0.007954097809434225, -9.024740992374936e-05, -0.00035808057765401857, 0.011163525909254622, -3.616374265734412e-05]","[0.9996986961883212, 0.020621544840308592, 0.01309949429321637, 0.00192013607801147, -0.008058777473697239, 0.3816025956104768, -0.002526832730339876, 0.11468693819113718]","[-1.0200972239438002, -0.7689078699275637, 0.37429131224404094, 1.2735875491418647, -0.4345000581685434, 1.1531700572928598, 0.23623304133435372]","[0.8617137075946312, -0.8164612743520114, -0.23661653653132508, 1.3755972715362448, 0.40382044241083515, 1.1662088939898858, -0.20938837754635897]","[-0.029906347118683257, 0.027669303034715764, 0.02733180644623011, -0.04772023892252565, 0.0360847872048924, 0.031828389575269615, -0.021544808228714893, 0.015829204432933487, 0.008623033142427428, -0.011662936619236307, -0.037356761416735225, -0.016474805428068354, 0.028062036190215807, -0.0017577114548936526]",0.0585512659491,0.265959732977,1532096879.86,0
1532096880672545071,"[0.9579566879270847, -0.28691285097703484, -0.0, -0.0, 0.0, 0.0, -0.00013938396065913972, -4.17461979619569e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3965777732968331, 0.0, 0.12660927329683302]","[0.9878658149992536, -0.15516618449082317, -0.0022785086397535646, 0.005958848596480645, 0.0002657443321308628, 0.0015527027404860783, 0.011263663790975192, 0.0006832819872635565]","[0.9996699798370714, 0.02261608420358449, 0.011958508855604549, 0.0018578248603858091, -0.008848020666655791, 0.38261857555065054, -0.0020058701645661644, 0.11613254814831876]","[-1.016645767171058, -0.7685243747305923, 0.37314082665312687, 1.2593982268539248, -0.4341165629715721, 1.1585389900504588, 0.23623304133435372]","[0.8574952604279463, -0.8145437983671547, -0.2339320701525256, 1.3698448435816746, 0.40957287036540546, 1.1754127787171982, -0.21437381510698658]","[-0.008621299991988754, -0.004447092435693443, 0.010897792763551017, -0.028326365348808842, 0.01628996902062304, 0.028043816503131497, 0.0013071629512892181, 0.03305678232227917, 0.0023946944866579984, -0.025607736706135184, -0.027222331127695495, -0.036705001510325186, 0.022001921624197597, 0.022989812429038192]",0.0609345347198,0.271720631233,1532096880.67,0
1532096881484807184,"[0.9556045738756542, -0.2946521650827113, -0.0, -0.0, 0.0, 0.0, -0.00014290660443338, -4.406397954976006e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.39807323081493384, 0.0, 0.12810473081493376]","[0.9865595859470022, -0.16322562525257855, 0.0008617910408295691, 0.007276701560130432, -2.2137546080866488e-05, -2.5501412965922565e-05, 0.011677047313420959, 0.0010464012297660419]","[0.9997206554821431, 0.02051182019393313, 0.011483853090671688, 0.002003705523448965, -0.008078961272373527, 0.3836236214764341, -0.0023503802724869705, 0.11722138406509103]","[-1.0093593584286022, -0.7685243747305923, 0.3681553890924993, 1.2582477412630106, -0.44293695250191323, 1.1631409324141149, 0.24121847889498133]","[0.85289331806429, -0.8107088463974411, -0.23048061337978343, 1.3587234828695052, 0.4118738415472336, 1.1788642354899406, -0.21360682471304387]","[-0.02871457494267183, 0.027308451701832055, 0.027047652940717835, -0.05041073822547697, 0.03565267976828942, 0.034037365781971994, -0.01932769831324982, 0.016720465665990433, 0.009368696126728051, -0.012185190399696736, -0.039304693786750805, -0.0175383203837554, 0.02984664688153802, -0.0024947706402756453]",0.0582558008623,0.27172289436,1532096881.48,0
1532096882292734602,"[0.9531799305573847, -0.3024037367206617, -0.0, -0.0, 0.0, 0.0, -0.0001464148506287756, -4.6451248627998336e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3996092980980874, 0.0, 0.1296407980980873]","[0.9856271161837754, -0.16870994506252024, -0.0009674014381584363, 0.008445230922126356, 9.296433358040035e-05, 0.0005072343972602478, 0.01226573110991741, 0.0006883417694668603]","[0.9996820891258009, 0.022326998295626673, 0.01155410457372949, 0.0013208524404146097, -0.008719914061439188, 0.3844182674557073, -0.0019269186111212648, 0.11848388055631189]","[-1.0062913968528313, -0.7662234035487642, 0.3670049035015852, 1.2482768661417554, -0.4437039428958559, 1.1688933603686853, 0.24045148850103862]","[0.847524385306691, -0.8087913704125844, -0.2281796421979553, 1.3541215405058489, 0.41877675509271794, 1.185767149035425, -0.21629129109184334]","[-0.008627106657243398, -0.002939870383303184, 0.011521322886176771, -0.03172024357491931, 0.016439353341968194, 0.030615207167972253, 0.0020183105531105805, 0.03337411439059457, 0.005061616760169975, -0.026022677110015085, -0.03263724526036358, -0.036945339829199425, 0.02500829146074123, 0.0213729478819549]",0.0617426794469,0.277047862868,1532096882.29,0
1532096883103608668,"[0.9507055301651339, -0.31009513848725795, -0.0, -0.0, 0.0, 0.0, -0.00014987544797284515, -4.888542910537882e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.4011857636094094, 0.0, 0.1312172636094093]","[0.984304058289421, -0.1762249296546458, 0.0006717127401900952, 0.009271516495407753, 5.7207727695157695e-06, 0.00012999152861775665, 0.013341844075816837, 0.0008968200071262089]","[0.9997104345025543, 0.020883443627829953, 0.011688646425867253, 0.002079243699869462, -0.008274741397102318, 0.38521133288883186, -0.0017918330924298223, 0.11963497390642452]","[-0.9967040169285476, -0.7643059275639074, 0.362402961137929, 1.2436749237780993, -0.45099035163831164, 1.1746457883232555, 0.2454369260616662]","[0.8436894333369775, -0.8053399136398423, -0.2247281854252131, 1.3449176557785365, 0.4210777262745461, 1.1907525865960524, -0.2166747862888147]","[-0.028858823406950482, 0.028908714237482744, 0.027420487413112427, -0.054737812552105775, 0.03596806237404787, 0.036672122496216375, -0.018375634171762797, 0.01591932944922483, 0.01026675713192958, -0.012540231515042393, -0.04329975358381787, -0.01761989591269276, 0.032267679905362175, -0.004768393717866151]",0.060951970453,0.278244222241,1532096883.1,0
1532096883913203888,"[0.9481598938290734, -0.31779366849268753, -0.0, -0.0, 0.0, 0.0, -0.00015331822076504356, -5.1387492912116804e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.40280277168750767, 0.0, 0.1328342716875076]","[0.9830665642906236, -0.1830108054800555, -0.0038915257854957924, 0.00825540039089815, 0.0003482167402698577, 0.0016821589882629606, 0.012951081190166119, 0.0019299491907271843]","[0.999688325194915, 0.02243130038482661, 0.010636318992518797, 0.002230854800252174, -0.008924265392675981, 0.3864081851005235, -0.0015337382674289815, 0.12110119506011698]","[-0.9936360553527768, -0.7631554419729933, 0.36125247554701495, 1.2294856014901592, -0.4536748180171111, 1.1807817114747972, 0.2446699356677235]","[0.83870399577635, -0.8015049616701286, -0.22050973825852824, 1.3372477518391095, 0.42721364942608775, 1.1991894809294221, -0.22050973825852824]","[-0.029118951618621366, 0.029068084287968508, 0.027560911660623452, -0.05706607515375163, 0.03629489437315323, 0.037548632462100495, -0.018209685938837046, 0.015536103151865734, 0.009351309346714725, -0.012105766160511174, -0.0423741665479016, -0.017442680799234375, 0.03311091163895012, -0.0059388826681911235]",0.0629719126344,0.280595009918,1532096883.91,0
1532096884713470118,"[0.9455560006062124, -0.32545944404423793, -0.0, -0.0, 0.0, 0.0, -0.00015672476570728763, -5.394450998391999e-05]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.404460259616375, 0.0, 0.13449175961637494]","[0.9819561474333363, -0.1888481226358146, 0.0014954865393627952, 0.009612341231134313, -2.8469742878456383e-07, 9.827963718223032e-05, 0.01385281496375455, -0.00019529195851536452]","[0.999651454727851, 0.023431983896087666, 0.011696206518081696, 0.0030218030483283964, -0.009414649047891669, 0.3869438164983678, -0.0020791367384141984, 0.12205439810897002]","[-0.9909515889739773, -0.7593204900032798, 0.35971849475912954, 1.2275681255053024, -0.4563592843959106, 1.1865341394293676, 0.24313595487983808]","[0.8318010822308656, -0.7965195241095011, -0.21782527187972875, 1.3249759055360262, 0.4333495725776294, 1.2057088992779352, -0.2247281854252131]","[-0.008142459363450202, -0.0008418468929220898, 0.011596089786739162, -0.03720892044440149, 0.01653687598330907, 0.03431746654795412, 0.005573694158045778, 0.03392891709646498, 0.008844417087560646, -0.027198389224272725, -0.041680796761639036, -0.037719045389047856, 0.02970177404838733, 0.01919520457703605]",0.0667953790336,0.285077099081,1532096884.71,0
